timestamp,uid,sid,rating
875350122,736,94,4
877907281,567,417,4
892241362,420,171,5
875982922,471,761,4
880387908,921,234,4
882164480,255,667,5
885048159,327,440,4
893212929,415,730,5
892432062,37,662,5
892484976,331,337,4
891016193,312,471,5
882164999,255,1155,5
875637033,4,427,5
882916704,888,165,5
878149415,605,462,4
890117029,235,579,4
888539232,771,90,4
892839784,909,206,5
879455184,124,65,5
882676533,875,527,4
878694952,813,644,5
884487418,678,219,4
879874933,325,473,5
886366101,696,49,5
882827162,177,229,5
891498720,780,731,4
875980010,471,419,4
889126609,192,22,4
883947861,844,487,4
874795888,275,619,4
879528647,150,418,4
882397271,12,174,5
879199250,925,284,5
891494688,362,88,4
891385250,89,935,4
892675528,794,473,5
889554882,392,785,4
891987752,916,645,4
875385280,117,429,5
884642762,715,1213,4
875542174,267,615,4
879438999,532,517,4
890769470,776,206,4
878585250,454,254,5
880952335,578,715,4
893213019,415,178,5
886482883,386,648,4
884196964,295,1111,4
889655468,234,68,4
888730699,563,584,4
888192971,869,296,4
884105025,817,179,4
882916356,888,212,4
886398543,457,423,5
889399199,676,1187,4
886621917,374,588,4
877384940,462,264,4
875636167,4,385,4
878886647,21,491,4
875636340,4,384,5
893048505,794,37,5
876538465,879,202,4
879438850,532,487,4
885169083,519,310,4
888857598,365,284,4
884375221,670,251,5
876699027,415,68,4
889066780,839,328,4
889913687,183,352,5
880158939,905,278,4
874834827,290,569,5
879795239,714,213,5
882922629,51,114,4
879966867,127,68,4
875123299,831,434,4
881432501,215,282,4
886366190,696,504,4
886480623,386,1133,4
883216449,254,97,5
876823963,517,365,4
884130971,492,179,5
888205410,58,128,4
892870589,12,882,4
891401712,751,472,5
892530003,805,129,4
888549467,231,487,4
892696512,380,13,5
878348885,43,81,4
874984261,341,201,4
883391046,441,313,4
879726914,201,192,4
879465308,186,421,4
882389319,804,767,4
891218507,353,165,5
877665191,232,639,4
886323406,304,635,4
877886281,9,242,4
886480244,386,82,4
891719775,185,327,4
878955533,212,313,5
891449526,268,593,4
877888677,9,175,5
882961540,581,885,5
885873006,93,770,4
887737243,307,11,5
891351585,6,379,5
884140247,200,45,4
889503112,298,770,4
879901092,544,389,4
882140718,12,737,4
879643079,580,124,5
891383912,89,63,4
886287079,705,474,4
877098437,372,271,5
886831415,934,264,4
893047126,794,234,5
886397808,457,231,4
881695830,803,627,4
891394504,422,288,4
877487052,370,63,4
882403045,888,192,5
882385569,428,147,5
881108147,41,379,5
880308256,82,645,4
888637228,494,1129,4
875981829,471,738,4
882404278,892,498,4
884113343,200,754,5
877533543,285,193,4
880133225,157,472,5
882397224,449,215,4
881381348,885,173,5
891446618,699,299,4
881959917,453,413,4
879305016,860,467,4
880844654,914,420,4
879445493,802,1,4
878091771,249,1294,5
881975787,756,1001,5
891014401,312,132,5
877103195,866,129,4
875133924,831,199,4
891693058,881,29,4
891446826,642,78,4
885602839,641,725,5
878543541,0,225,5
876031973,884,23,4
892675693,794,193,5
882388795,804,576,4
883834883,766,399,4
874774575,118,271,5
891022684,732,199,5
888103906,223,703,4
879967047,127,97,4
877878339,298,725,4
888523171,681,612,4
891239813,638,13,5
880575045,323,264,4
887737760,307,577,4
891032827,338,235,5
883445540,486,173,5
879796171,714,140,5
885048198,327,152,4
887736070,209,473,4
880244779,215,657,4
889334004,504,118,4
886608473,890,189,5
884292654,664,124,4
878946107,273,838,4
879543366,150,936,4
876822967,517,885,5
877531661,285,614,5
877398587,147,88,5
886433981,173,244,5
884921637,245,464,4
877355337,179,718,4
881377933,885,122,5
891415384,547,114,4
875124495,831,185,4
891448322,268,657,4
882140104,12,95,4
880132437,17,134,5
878156932,472,264,5
882156617,539,290,4
879305386,860,720,4
879519556,294,486,5
886030416,536,1044,4
879994581,709,643,4
879962769,554,404,4
884305295,57,63,5
878945466,273,0,4
892842509,909,888,4
882677311,875,452,4
879517512,294,183,5
879993609,895,742,5
893048471,794,224,4
881108364,408,482,4
879648742,416,759,4
892078485,233,493,4
893077159,774,646,5
880923988,605,556,4
884993436,344,373,4
876698897,733,281,4
875323676,23,6,4
879787771,538,282,4
881975503,756,423,5
889180041,238,1018,5
883708149,725,323,4
886323506,304,570,4
875372947,917,171,4
881000931,436,692,5
886711452,597,345,4
879535641,928,63,4
890860290,192,179,4
886514220,173,682,5
889333676,504,579,4
884130864,434,353,4
876536107,879,466,4
877531791,285,129,5
883877094,105,241,4
881109148,41,132,4
879217509,64,122,4
883531466,486,730,4
885843738,572,49,4
891249821,930,175,5
876525764,663,159,4
889028363,770,309,5
883278699,697,294,4
891888137,447,266,5
893047167,794,270,5
875280181,467,234,4
888813272,654,1062,4
891033522,901,46,5
882074726,300,120,4
884069544,285,325,5
891495339,362,92,4
875801388,129,215,5
884584688,140,99,4
880167521,878,253,5
889987682,619,551,5
874786016,22,97,5
885478192,379,180,4
891023019,732,271,4
877399513,390,487,4
883602462,5,170,5
879872672,122,162,5
887744724,392,276,4
892782936,550,14,5
882384821,428,472,5
890284766,465,173,4
875238883,296,85,5
875482574,691,680,4
887771123,435,772,4
879428481,874,520,4
880177857,887,184,4
875334340,286,891,4
881378325,885,843,5
876954122,269,464,5
879445815,802,230,4
887048862,530,296,4
880936113,373,939,4
891383835,89,469,5
875272009,144,1035,5
879440600,802,323,4
878091736,249,576,5
880573084,108,153,5
879531504,626,825,4
880044198,377,99,4
888205336,58,632,5
882139717,12,172,4
880388211,921,807,4
875731489,849,3,5
880167778,878,91,4
878090153,249,27,4
891036423,338,1186,4
883591687,508,688,4
885943847,427,326,4
881179682,688,63,5
876513953,267,95,5
874953239,129,282,5
879484480,302,506,5
886190330,169,328,4
888351713,924,298,4
878759820,683,360,4
880078656,865,30,5
879793149,568,297,4
881106287,408,1259,4
883956387,42,712,4
891956139,602,169,5
880134913,157,235,5
882912385,915,613,5
886285762,705,591,4
886437039,387,579,4
891250770,930,644,5
875636655,4,426,5
891359171,168,588,5
877131443,899,1003,5
891694372,881,759,4
875482689,691,377,4
882608500,591,534,4
887739014,307,554,4
888206161,58,52,5
875656317,91,377,4
891033984,338,507,5
876690077,366,551,4
892015104,12,883,4
891033697,189,114,4
891446193,268,134,4
879448399,614,517,4
884314944,735,183,5
888636450,531,978,4
876955067,269,210,5
881708055,296,644,4
885114897,415,973,4
879466604,302,213,5
879191184,532,169,4
876018580,206,725,4
891195349,483,192,5
883327441,59,219,4
875963998,713,451,4
891037291,564,624,5
887737710,209,14,4
882608402,591,148,4
879968125,127,495,4
884044329,486,26,5
890004658,510,296,4
881966913,215,298,5
876536079,879,124,4
879283786,306,170,5
879452664,84,790,4
875296291,278,151,5
885953992,618,78,5
879024232,137,25,5
880937311,53,253,4
885046134,327,177,4
880190566,232,588,4
891034810,666,128,5
880130829,17,272,5
889739091,63,576,4
876861754,159,3,4
891495918,362,770,4
891351653,6,593,4
883512752,148,299,4
883352562,588,866,5
883327113,59,414,4
878956263,212,78,5
884197193,295,196,5
884007368,532,254,4
879821158,314,692,4
892791063,471,93,5
880036996,71,569,4
879797152,714,187,5
880346951,763,511,5
874835062,290,171,5
878437703,821,149,5
883709915,31,284,4
875981317,471,72,4
879523187,738,290,4
882826719,177,171,5
891352947,6,398,5
874793035,275,490,4
891636399,610,331,5
891447593,268,512,5
887650683,654,289,4
879987736,242,466,4
888204389,58,512,4
875042826,406,27,4
887928498,473,680,4
880332307,377,904,4
877881320,298,141,4
882911390,915,24,4
891497853,362,540,4
879443446,726,281,4
889180747,238,639,5
891397305,702,190,5
891384996,89,418,4
885599660,498,514,4
885605794,641,923,5
879445961,748,851,4
889416608,431,115,4
879846705,707,189,4
886377530,809,297,5
881695196,803,182,5
878769292,81,7,4
891038433,391,688,5
879434969,369,51,4
879440694,360,279,4
880087939,388,466,4
878354680,463,316,4
891299387,262,96,4
880232637,215,8,4
880650666,194,600,4
881548030,30,132,4
891014000,312,470,4
886841222,660,660,4
886535773,151,764,5
889415853,431,497,5
879439864,414,171,5
880926018,605,206,4
888887013,862,131,5
879572256,248,556,4
883948873,844,648,4
882212526,647,318,5
891351472,6,488,4
891699655,311,476,5
879445378,405,508,4
885329238,283,873,4
891986998,916,162,4
887737338,209,417,5
874793898,819,129,5
877907782,567,78,4
875265825,345,1172,4
883708119,725,731,4
879993173,709,576,4
888703432,609,10,4
891455743,251,6,4
883512623,148,340,4
879454726,271,180,4
891979402,443,265,4
892840807,909,610,5
887745871,326,148,4
891013436,312,0,4
886272118,250,245,5
881381028,885,81,4
891546594,439,239,5
879872792,122,474,5
875039204,831,655,5
875802137,129,772,5
874833841,290,745,4
892790576,471,540,5
876246236,762,129,5
887738847,307,6,4
876066009,495,55,5
880844445,914,1035,4
880055396,377,457,5
879444170,425,655,4
891956529,602,950,4
885045768,327,202,4
884992141,344,194,4
887737487,209,432,4
879541080,493,648,5
889814195,343,698,4
879454628,124,68,4
891034894,666,213,4
876435435,181,169,5
877107320,866,171,5
879743925,421,303,4
883954853,42,114,4
891209077,278,150,5
891397305,702,718,4
891032953,338,129,5
880569984,793,198,4
878347972,43,172,4
880177880,887,11,5
884645813,395,323,4
879865307,880,425,5
891478276,324,22,5
886608714,890,201,4
891979402,443,271,4
891203280,838,504,5
881432488,215,119,5
883947630,844,131,4
880602593,243,526,5
884496984,317,490,4
879860936,880,290,4
889814195,343,920,4
879543768,276,1142,4
884131620,492,207,5
878919055,761,165,5
888568251,451,151,5
879618385,534,163,4
879517540,294,49,5
876858091,159,10,4
884051893,74,111,4
884113453,200,154,4
885848770,270,7,4
879467223,302,165,5
891035112,622,472,5
880059749,705,281,5
882813601,852,589,4
883888853,225,469,4
875727399,692,96,5
876190130,759,289,4
875087221,290,1163,4
879454914,375,13,4
884326787,781,866,4
877935060,275,235,5
883708806,725,243,4
887739608,307,968,4
882813647,852,22,4
891439208,90,207,5
877655085,385,318,4
889737654,63,206,5
878354626,463,285,4
882843353,784,130,5
892659893,516,399,4
887737629,326,264,4
887737719,307,175,4
884196469,295,281,5
879520813,193,124,5
885754096,834,55,4
877196384,330,273,4
891299949,262,165,5
874729682,710,1002,4
879876524,86,491,5
879024382,137,482,4
884368442,647,176,4
883717913,31,272,4
886030583,536,472,4
879305097,860,177,5
891448951,268,182,5
891498381,780,317,4
879524420,150,86,4
892859148,531,238,5
879958705,448,272,5
880149924,151,150,4
882826807,177,212,5
886121631,263,284,5
888907290,292,436,4
886322893,304,172,4
888907122,292,398,4
881108684,41,226,4
893213103,415,197,5
891447773,268,352,5
881977375,756,1066,4
891033986,833,645,4
888906217,292,473,5
881265372,793,211,4
888702841,609,309,4
887730842,209,251,4
891544052,213,511,4
875427993,489,92,4
883194737,848,199,4
891696999,881,393,5
877886483,313,978,4
879438449,337,477,5
877319567,70,503,4
879457248,631,165,4
879868118,880,3,4
892567767,268,979,5
888640222,745,474,5
879901359,544,0,5
879523187,738,1000,4
888640099,745,231,5
879191184,532,468,4
893265160,188,170,5
882075473,300,267,4
880160056,905,541,5
884018961,151,763,4
893212730,415,141,5
881179653,556,303,5
888844557,532,296,4
886322930,304,11,5
879861678,880,271,5
879646225,416,504,4
877886783,9,690,5
882164927,255,1008,4
881101782,823,171,5
893081381,246,268,4
880604550,243,108,4
875288848,917,253,4
879362569,496,28,4
889909812,183,212,4
880131929,405,362,4
884204919,197,49,5
886327826,922,202,4
880573627,94,616,4
884326424,781,297,4
879875398,325,88,4
889178616,238,588,5
882962561,581,461,4
876532975,646,144,4
878092649,663,56,4
891698987,311,932,5
875319173,341,179,5
888732899,745,315,5
879948806,552,502,4
879453684,84,313,4
884402977,95,49,5
884208710,197,498,4
888294739,896,731,4
883526268,184,436,4
875652700,397,123,4
888639815,141,341,5
881705108,803,395,4
892785056,550,25,4
892685224,675,268,4
880845673,914,691,4
875072876,187,413,5
879298271,282,208,4
875941863,476,14,4
886029771,536,701,4
881976377,756,601,4
881171558,114,424,4
876243440,762,584,4
879521167,193,519,4
879309734,496,245,5
888550130,231,51,5
879961282,261,128,5
887043180,846,148,4
891033502,901,692,4
882607434,591,314,4
884651576,685,284,4
882373995,449,603,4
882063766,708,220,4
880142614,436,1386,5
891458080,145,1221,5
877892276,9,600,4
891036457,850,0,4
877131961,899,429,4
891298392,262,129,5
880506197,562,316,5
877021402,147,160,4
875042865,406,641,4
879848792,707,809,4
883768886,507,148,5
882140318,12,201,5
885045844,327,509,5
891546373,333,210,4
891462594,828,646,4
880506666,562,234,5
888205574,58,173,5
880938044,373,438,4
883955745,42,576,4
876347196,600,723,4
882372178,449,886,4
882077811,300,454,4
886323153,304,162,4
888640099,745,518,5
879518080,294,94,4
882165328,255,763,4
891037276,87,874,5
879949394,281,314,4
885545070,404,426,4
876349358,600,468,4
891395547,422,579,5
878972756,266,174,5
875306760,267,113,4
879459952,210,688,4
882377861,449,128,4
878951498,356,219,5
890115777,235,282,5
886382364,343,692,5
891397015,702,339,4
889179290,238,7,5
879197562,94,201,5
892079689,233,517,4
891381546,649,188,4
875752107,837,444,4
876964570,13,239,4
875384612,117,176,5
879467105,302,546,4
880922503,605,253,5
891435060,214,512,4
880843361,914,6,4
891964274,32,665,4
890862526,832,178,5
885828339,480,675,4
880923925,605,212,4
884069298,285,264,4
879459952,210,202,5
877131045,899,556,5
882150848,255,613,5
882821989,28,179,4
880822060,908,202,4
886031505,536,633,4
889488548,674,301,4
875914898,796,1307,4
888204309,58,588,5
875042466,406,508,4
883326122,59,423,5
875671619,592,76,4
876242945,762,14,4
891499329,362,289,4
891036630,826,1035,4
888262381,486,809,4
882377590,449,718,4
876544278,329,251,4
882995558,498,673,4
882385358,428,468,4
876503792,305,302,5
874795928,275,168,4
888639015,745,483,5
892784672,550,566,5
879967767,127,497,4
880174623,878,640,4
879994113,895,78,5
879828107,84,56,5
879524879,150,55,4
882678512,875,54,4
878192680,298,1350,4
880952270,578,199,5
884197419,295,150,4
887746015,392,193,4
877384802,462,673,4
882842195,784,234,5
891032793,901,468,4
891544810,333,579,4
886522495,347,309,5
879991081,388,231,4
878854100,652,88,5
891721378,93,198,4
881107539,408,200,5
875653242,91,710,4
885713357,883,170,4
881432735,136,262,5
880088421,388,270,4
879722463,906,504,4
876278860,709,63,4
880314477,665,625,4
891034148,826,266,5
883954997,42,480,4
877138585,719,226,5
877019698,147,186,4
887064356,836,219,4
885809197,560,432,4
888890052,862,459,4
881108346,41,457,4
882608021,591,0,4
884069523,585,353,4
880126473,650,322,4
882404137,892,31,4
885280098,591,342,4
889069944,216,397,5
880606243,243,690,4
892777877,712,731,5
882902988,532,645,5
887925751,473,690,5
883873616,499,165,4
879993871,709,730,4
879436137,309,525,4
877819897,293,404,4
876311280,81,13,4
882397177,456,57,4
891694372,881,505,4
878696441,813,645,4
881107178,41,95,5
880485861,158,6,5
885870175,93,188,5
875725256,397,173,4
881105633,41,14,4
887927152,473,767,4
882426899,566,422,4
875279126,467,254,4
879793155,623,842,4
879440663,802,950,4
891294209,487,480,4
890455190,260,863,5
879439645,589,218,4
882318820,535,145,4
891449189,268,506,4
889832807,724,809,5
882393648,456,281,5
891456876,251,464,5
875042424,406,165,5
884128979,199,158,4
879466572,302,97,5
879435369,369,11,4
879641603,580,1257,5
880585730,432,967,5
875942042,476,822,4
891023086,732,589,4
891354043,829,290,4
881979969,756,959,4
886324172,304,41,4
879875507,325,813,4
875319383,341,640,4
879717449,411,69,4
883432663,855,464,5
881251955,195,24,4
887863081,653,327,4
882165328,255,747,4
885606986,641,144,4
888443974,755,0,4
891447196,642,150,4
892867296,531,21,5
877098262,372,95,4
886122508,263,514,5
891655868,328,293,4
879641787,580,1052,4
887864350,653,114,4
881001023,436,170,4
884364623,310,78,4
879439196,589,979,4
876858091,159,165,4
891035111,558,504,4
879454977,271,510,5
879796011,714,921,4
875072404,0,21,4
879309993,496,576,4
887923708,473,184,5
875962076,713,534,4
893265380,188,509,5
891195444,483,81,4
891711495,814,987,4
875045371,406,227,4
884132968,434,236,4
876031932,884,170,5
887066040,836,201,4
878956022,212,184,5
881108648,408,649,4
876942699,159,520,5
875747010,62,297,5
875731776,849,171,5
889126705,192,215,4
878956129,212,467,5
887927339,473,691,4
882386006,428,182,4
890251289,91,243,4
880168411,878,52,4
885679262,98,404,5
874953728,129,745,5
888539232,771,186,5
879989217,242,500,5
887660504,449,476,4
879975406,559,131,5
878769262,81,470,5
875636675,4,170,4
891294896,487,647,4
879717572,411,515,4
879441286,360,657,4
884365718,310,437,5
879440612,320,177,4
891478079,324,97,4
875373889,917,141,4
891240643,638,97,4
879524485,468,479,5
891499437,362,579,4
885847876,270,221,4
876405633,342,519,5
880484370,229,927,5
877907596,567,626,5
884585039,140,604,4
878850429,747,669,4
877635662,161,49,5
875979910,471,172,5
888467400,755,547,4
882607986,591,289,5
879545481,684,88,4
885954158,618,230,4
883446027,486,212,4
892318002,233,205,4
890026059,587,440,5
891035147,338,398,4
880844463,914,195,4
891032150,338,639,5
880261868,937,1016,4
889908497,183,179,4
889654971,234,188,4
880132501,17,888,5
875653162,91,690,4
882394180,449,180,4
887736743,307,313,4
882621486,695,851,4
891388035,120,629,4
876533851,646,76,4
885712996,883,108,4
875982337,471,411,4
880233726,215,640,5
891448155,635,268,5
879875083,325,487,5
883777430,507,463,5
888517235,681,184,5
892958301,878,342,5
876546236,329,182,4
879793844,714,399,4
875046460,406,693,4
874828902,754,207,4
879879662,107,290,4
879445897,405,420,4
885690600,824,227,4
889783678,367,180,5
882912418,459,322,4
891363723,778,169,5
883712068,725,1162,4
878346946,43,118,4
879442269,802,158,4
887924425,473,261,5
882346663,349,642,5
887066644,836,483,4
882078040,300,395,4
888098088,331,201,4
891545185,333,1236,4
877663337,232,495,5
890027113,587,222,5
890687526,40,172,5
887923788,473,231,5
874774286,118,296,5
875980306,775,14,4
888639014,745,189,5
892079769,233,132,4
880410624,448,1140,4
875385198,117,756,5
887928562,473,1292,4
892660177,794,178,5
880777096,627,239,5
879969099,491,282,4
886177162,118,193,5
879868328,437,217,4
891031116,590,188,5
877553221,452,745,4
875543395,689,202,5
879825383,853,464,4
891200869,444,206,4
875994324,777,115,5
888522194,681,20,4
892838288,124,961,4
889555050,392,26,4
881515011,12,11,5
882075774,300,173,4
879373692,61,196,4
875309945,267,225,4
887746824,392,373,4
884183236,297,87,5
887755810,499,353,4
891028323,312,650,4
883326710,59,688,4
877533640,285,87,4
884140670,200,1122,5
879438690,337,588,5
882373865,449,21,5
888602808,33,319,5
892761544,794,261,5
875975135,42,297,5
882387756,804,172,5
887474605,654,967,4
882592314,621,150,4
879990531,895,129,5
882823857,177,219,4
891294298,487,205,4
879847945,707,284,5
889333534,504,485,5
891033889,833,618,5
892241736,420,86,4
879456490,526,68,4
892738277,166,644,4
888693104,941,816,4
887914615,473,309,4
882387837,804,639,5
883981877,215,213,4
885852008,24,463,4
889966024,506,246,5
891674489,378,165,4
883326525,59,481,5
886365387,461,99,4
874793773,819,428,4
888904696,292,121,4
888887502,862,219,4
884921345,245,23,4
880952316,598,745,5
892785264,550,558,4
892775687,550,296,4
880307996,82,193,5
876533657,646,28,4
885953850,618,584,4
879438793,320,218,5
889126919,192,738,4
891268653,168,527,4
891548602,333,160,4
879876448,86,633,5
882347465,349,478,4
891725333,93,150,5
885849357,270,1008,4
879991007,895,177,5
879788480,538,121,4
891044304,547,246,5
891016193,312,472,5
891545898,333,504,4
883700870,522,82,5
877104284,372,203,4
875039101,831,1106,4
891375454,99,1178,4
880525540,378,227,4
885545456,404,715,5
879524974,150,462,4
881649445,565,97,4
892867296,531,95,5
886367065,696,692,4
879717253,411,904,4
875983129,471,360,4
880472435,502,7,5
881378219,885,290,5
879365091,851,1211,4
880575163,323,318,4
882608145,591,106,4
878956000,212,196,5
880602170,243,726,5
886533562,541,412,4
880758150,911,885,4
886105886,270,121,4
875129791,421,99,4
880394484,373,81,4
886825529,737,1298,5
880472124,576,169,4
891281108,720,24,4
884238693,96,165,4
891380167,826,873,4
890670560,776,151,5
888205921,58,493,5
891025247,732,97,4
880923925,605,173,5
880037203,71,667,4
879448439,614,85,5
884130032,492,333,4
888718521,563,340,4
881977488,756,554,4
875659329,278,389,4
886921068,594,243,4
892333798,233,494,4
888551174,1,273,4
888266906,453,556,4
891698130,311,265,5
885852248,24,516,4
881547719,30,298,4
877892160,9,484,4
887037669,846,290,5
888979657,785,732,4
879898678,544,253,5
891294707,487,675,4
890015323,587,175,5
883250102,518,259,5
879460844,478,478,5
890284857,465,238,5
879694066,389,0,5
889737851,63,86,4
883880155,606,55,5
886480206,386,206,5
880868919,786,11,5
875972290,768,291,4
880308578,82,608,4
887741554,307,280,4
892737154,55,425,5
877355598,179,712,5
884113343,200,220,4
874876599,505,427,4
874813703,156,0,5
891447663,642,556,4
880526281,378,326,4
879524345,150,471,4
893214041,415,495,5
880604930,243,245,4
882373385,449,821,4
884922697,245,397,4
887314416,321,176,5
877385341,462,18,5
878694854,813,56,5
889178986,238,168,5
879531397,626,238,4
881536127,129,173,5
884182774,297,413,5
879441931,425,481,5
883948534,844,158,4
885355805,460,300,4
887927509,473,210,4
891548579,333,51,4
880180817,887,64,4
891043910,547,521,4
891283000,584,498,4
879466604,302,514,5
891043278,547,321,4
886483049,386,78,4
889655086,234,504,4
882164059,255,949,5
879455847,526,150,5
891353411,6,554,4
885808738,560,6,5
881107943,408,500,5
888397946,144,243,4
875680020,868,644,4
882049897,256,49,5
885141332,545,197,5
882345823,349,169,5
891037437,391,268,5
891194089,932,715,5
891545973,333,220,5
891462829,765,425,5
882075743,300,41,4
879647431,416,424,4
880167843,878,67,5
892678526,55,188,4
874805892,290,497,5
875086308,290,764,4
878848828,747,206,4
884921948,245,54,4
891450688,920,444,4
888474107,654,299,4
891034003,558,68,5
885847170,270,310,4
879445877,748,302,4
891397058,702,170,4
880403320,607,124,5
880567810,665,190,4
883948457,844,426,4
879963127,554,281,5
881171825,114,468,5
877398951,390,129,4
880129691,17,467,5
880870854,876,410,5
889727969,392,730,4
892611799,794,303,4
886439516,173,213,5
880869396,786,570,4
886182632,729,14,4
875296696,278,891,4
883947911,844,196,5
877886522,313,147,4
879646661,416,286,4
889333340,504,173,4
874784575,22,279,4
889428642,368,193,5
892864663,278,1009,4
883364218,475,206,4
885546445,404,1375,4
891495003,362,692,4
883524364,184,175,4
879439865,414,55,5
888105823,143,150,5
879375080,61,132,4
891033278,901,518,4
879857931,134,459,4
880741811,378,175,5
879270874,121,720,4
891204356,838,129,4
887730676,209,715,4
888466683,755,26,4
880139382,665,639,5
891299877,262,138,5
877550535,542,87,4
880387525,921,744,4
887914688,473,254,4
890595777,284,191,4
893265478,188,213,5
885807612,560,191,4
891037803,564,504,5
874951188,20,402,5
891031116,590,588,5
884129823,492,323,4
875046268,406,729,4
880433474,202,327,5
879959068,11,97,5
875028792,75,132,5
879792581,623,99,5
892783242,550,159,5
892679088,55,181,4
875280518,467,108,4
882146492,278,149,5
878955533,212,594,4
874781198,118,55,4
879524669,150,167,5
879435168,369,190,4
886609469,890,722,4
881725737,911,463,5
891208213,750,343,4
882373786,449,479,5
882157581,35,854,5
888206362,58,223,4
891352010,6,468,4
879667937,19,14,4
884797033,647,88,4
884290549,351,231,4
883348036,500,126,4
880078796,865,194,4
888643345,296,733,5
879436396,557,901,5
879448797,614,21,4
884065035,69,413,5
879451805,752,448,4
880159957,905,41,4
880659815,769,90,4
888632134,494,49,5
891920010,907,113,5
891696715,881,87,4
877131342,899,208,4
879119693,13,208,4
883834705,766,284,4
879373984,61,177,4
880475539,576,64,5
875116167,406,96,4
882812558,449,136,5
879786221,402,234,5
887924683,473,450,5
875639784,796,474,5
884131016,434,78,4
887924424,473,132,5
875288362,917,255,4
876346633,600,256,4
879448119,614,983,5
875324876,611,0,4
892738277,166,718,4
885921451,938,692,5
882387757,428,417,4
890451408,278,198,5
879796961,714,440,4
887855231,125,311,4
879454662,746,6,4
875801496,129,38,4
883108477,207,65,4
879298295,282,387,4
879465834,900,86,4
880474933,576,904,5
892838375,124,236,5
879376641,236,503,4
875050697,868,131,4
891701699,279,762,4
880308831,82,93,4
879695680,847,576,5
891383600,89,32,4
876769530,935,289,4
891449237,635,24,5
880949907,416,208,4
883108797,207,194,5
877399455,390,165,4
877107640,174,124,5
888522021,681,573,4
891279362,573,242,5
881695527,803,0,4
876534131,646,21,5
875991160,206,131,4
883348236,500,6,4
882621431,695,303,4
891694218,881,362,5
882843534,784,490,4
880307724,82,556,4
891309053,764,49,4
893213645,415,460,5
889174849,275,8,5
886397679,457,235,4
888347691,532,707,4
893264595,188,448,4
879528729,150,64,4
882535091,528,845,4
887737432,307,31,5
880130898,176,516,4
883948606,844,519,5
879454912,746,3,4
882606789,75,920,4
891032121,338,123,4
891032919,400,516,4
891195288,932,590,4
892839970,909,205,4
879792671,623,399,4
883249962,793,188,4
876034074,884,636,5
880777095,627,321,5
878972558,266,172,5
891351432,6,8,5
885882685,93,888,5
874786770,22,500,5
879531158,626,173,5
883948089,844,22,4
875801897,129,419,4
883840638,144,309,4
884634995,523,642,4
891544233,333,328,4
889655204,234,509,4
879531302,626,424,4
876549656,553,285,4
880410674,448,451,5
880131591,17,597,4
891905324,10,728,5
879440386,360,513,4
883450553,83,402,5
879863031,880,115,4
891263760,624,417,4
875272196,144,1153,4
887739257,307,1282,4
887744513,326,99,4
879443155,726,283,4
888467855,755,176,4
883709207,725,244,5
876032553,884,1074,4
886453450,358,309,5
886397771,457,187,4
879895403,808,285,5
882396989,456,362,4
886307860,304,874,4
891284816,584,452,5
875245514,220,212,4
891495849,362,168,5
880241355,878,215,4
891194802,932,209,4
882140286,12,31,4
886404208,694,855,4
882956201,591,80,4
876550372,553,169,5
886481105,386,444,4
890116095,235,682,4
879796010,714,770,4
888206049,58,440,5
889298622,749,100,4
877482427,0,265,5
883681723,130,298,5
884535433,247,114,5
886568838,641,722,5
879971214,803,49,4
875270932,144,253,5
875982804,471,1048,4
891200388,659,150,4
879196445,561,538,4
880406552,607,451,4
889717575,868,418,4
882211419,647,106,5
887864587,653,212,4
879112356,454,396,4
879462185,478,100,4
882373019,449,648,4
882387731,428,134,5
884239449,96,199,5
882397146,12,141,4
881000269,378,352,5
880134650,157,397,4
880951740,578,0,4
874730342,710,572,4
881369920,911,21,5
874854135,931,176,5
891362937,778,282,4
891351201,6,473,5
886030557,709,420,5
891628836,774,189,5
892696757,380,188,5
878770028,81,518,4
880262090,937,1013,5
877889204,313,215,4
881179397,556,163,4
892776824,550,179,5
891351813,6,133,5
883700969,522,1141,5
879899380,544,397,5
884287759,167,219,5
880921408,605,461,4
884585195,140,404,4
888522837,681,547,4
891035663,410,199,4
886404617,694,231,4
882385663,428,111,5
880308038,82,188,4
891037561,391,308,4
879440740,360,96,4
881251863,195,387,4
877888391,313,98,4
886483195,386,1,4
892054906,644,197,5
883949986,806,309,5
891494587,362,642,5
883599478,5,0,4
878856110,446,27,4
891385627,658,424,4
879520916,193,171,4
884196555,295,464,4
881171137,114,189,5
883518874,892,309,4
879442862,802,231,4
889396256,477,199,4
891438909,90,180,5
886324199,304,464,4
892676933,55,199,4
879993797,895,838,5
882165135,255,440,4
880476606,576,62,4
879440158,384,1052,5
884127890,199,461,4
888632448,872,147,4
891033772,833,493,5
891448451,920,50,4
885828389,480,69,5
881177616,688,428,5
891448062,642,490,4
882608145,591,978,4
884018462,151,1228,5
882072869,68,121,4
882824194,177,461,4
876032274,884,8,5
878945939,273,1104,4
891447157,642,173,5
891171530,160,183,4
880583646,108,1108,4
891478392,324,463,5
892841255,909,173,4
879793641,261,730,4
879793129,623,269,4
888520864,681,269,4
892662070,794,618,5
879847945,707,124,5
875270764,144,237,5
879867980,880,65,4
879617613,534,162,4
882575167,888,170,4
886922069,594,1029,4
885045844,327,428,4
875318882,341,591,5
893277579,188,96,4
882212200,647,104,4
880167843,878,556,5
